	id	sentence	Valence	Arousal	Dominance
1545	Ant_Robot_34607_34748	As harvester ants tend not to engage aggressively with non-nestmates, Antie will only identify other ants as ants if they belong to its nest.	0.5	0.4375	0.51724137931
1323	A_defense_of_Michael_Moore_28769_28897	"After all, the same kind of PR blitz was started against the previous record-holding documentary: ""Roger & Me"" by Michael Moore."	0.5	0.359375	0.51724137931
6930	WhereToHongKong_5725_5829	Since the tram’s inauguration in 1888 it has stopped only for typhoons and World War II.	0.5	0.4375	0.51724137931
7648	cable_spool_fort_8413_8465	Chad stepped back away from Tucker's open-eyed face.	0.45	0.5	0.448275862069
3663	Nathans_Bylichka_22017_22028	We entered.	0.5	0.4375	0.586206896552
7257	aspca1_1999_2096	But with first-rate medical attention and tender care from ASPCA staff, he slowly got well again.	0.75	0.5	0.51724137931
6853	WhereToHongKong_47437_47619	An unexpected piece of historical memorabilia turns up in the monastery garden, where guides point out a small stone table used for a treaty-signing ceremony in 1844.	0.5	0.5	0.586206896552
7364	audubon1_6276_6375	Your gift today will help us reach our goal to restore one million acres of irreplaceable wetlands.	0.6	0.5625	0.586206896552
9470	hotel-california_8598_8648	The bar was manned by an expensive humanoid robot.	0.5	0.4375	0.51724137931
9510	hsus4_3962_4057	Please help us carry this message to others so that animal cruelty and abuse can be eliminated.	0.15	0.75	0.448275862069
3496	Nathans_Bylichka_12486_12532	Then I looked down and saw what had let us in.	0.5	0.4375	0.51724137931
192	112C-L012_872_930	3. Positive termination of his or her Pleasant Run program	0.5	0.333333333333	0.632183908046
3787	Nathans_Bylichka_2866_2878	We don’t – ”	0.5	0.375	0.586206896552
7220	appalachian1_6914_7053	Regional chapters from Maine to Washington, D.C., play a key role in introducing you to the activities and opportunities of AMC membership.	0.5	0.375	0.51724137931
2441	Homosexuality_16316_16432	Therefore, from the evolutionary standpoint, homosexuality becomes one of the disadvantageous traits.	0.5	0.4375	0.51724137931
899	20020731-nyt_27570_27764	"Following the suggestion of President Theodore Roosevelt, the sculptor Augustus Saint-Gaudens redesigned the coin in 1907 in high relief, forever after giving the coins the designation ""saints."""	0.55	0.5	0.51724137931
9535	hsus4_6633_6786	West Virginia— Residents may obtain a summary of the registration & financial documents from the Secretary of State, State Capitol, Charleston, WV 25305.	0.5	0.4375	0.51724137931
5756	SemEval_881	Indonesia may sell, not give, bird flu virus to scientists	0.166666666667	0.229166666667	0.172413793103
814	20020731-nyt_21120_21184	Angela Nafis, 47, of Ecuador, has been in the school for a year.	0.5	0.4375	0.51724137931
4230	Nathans_Bylichka_51627_51648	I have to hurry, too!	0.25	0.645833333333	0.51724137931
7636	cable_spool_fort_7568_7621	His hand blurred and snapped out as he stood back up.	0.4	0.5	0.51724137931
2836	Madame_White_Snake_6349_6548	This is quite similar to the expected end for the femme fatal character in films - she is punished in some way so that social order and proper gender roles are restored.	0.4	0.375	0.448275862069
1551	Ant_Robot_36339_36491	Red harvester ants do not retain one task throughout their lifespan, but instead change their behaviors as is appropriate for the colony (Gordon, 1996).	0.55	0.375	0.448275862069
1281	A_defense_of_Michael_Moore_24142_24308	It is intuitively obvious that guns do not actually cause violence -- but it is equally intuitively obvious that they make the violence that is committed more deadly.	0.4	0.375	0.51724137931
8197	captured_moments_6707_6724	"""I can fix that."""	0.7	0.6875	1.0
3080	NYTnewswire3_905_1069	IBM is an exception among computer makers in that it still invests heavily in research to advance the design, manufacture and materials used in semiconductor chips.	0.5	0.5	0.51724137931
10253	wsj_1640_3507_3587	The Soviets' eavesdropping paid off, however, because they got the contract.	0.45	0.625	0.448275862069
4783	SemEval_1115	Foetal mechanism helps heart failure	0.7	0.5	0.586206896552
1712	Bartok_1234_1563	While that does not seem to be a meaningful assertion, it is perfectly accurate: the movement is in sonata form, but there is an introduction that does not relate thematically to any other parts of the movement (not unheard of in Mozart sonatas), and the recapitulation presents the two themes of the exposition in reverse order.	0.5	0.4375	0.586206896552
2703	IntroDublin_7285_7367	However, young and old, stranger and Dubliner rub shoulders quite happily.	0.65	0.5625	0.586206896552
719	20020731-nyt_10260_10540	On Thursday, Powell and representatives of the nations of the Asian group, including Indonesia, are expected to sign a declaration promising cooperation to prevent terrorism by sharing information, blocking funds, tightening borders and making it hard to use forged travel papers.	0.55	0.4375	0.586206896552
2677	IntroDublin_4637_4896	And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries that display the work of modern Irish artists.	0.5	0.125	0.51724137931
2998	NYTnewswire2_5923_5975	"""is close to us -- he is a good guy, he will do it."""	0.6	0.5625	0.586206896552
1732	Bartok_15607_15704	B dominates as tonal center from measures 155-191 with little or no harmonic motion away from it.	0.45	0.3125	0.448275862069
1021	20020731-nyt_43382_43544	The governor, like Mayor Michael Bloomberg, now seems committed to creating a better mix of uses for ground zero, and a 24-hour community in Manhattan's downtown.	0.55	0.4375	0.51724137931
2365	HistoryLasVegas_7524_7537	Dam Good Luck	0.65	0.4375	0.51724137931
2937	NYTnewswire1_268_471	ANAHEIM, Calif. -- The Anaheim Angels got help where they felt they needed it most, agreeing to trade for Milwaukee Brewers outfielder Alex Ochoa only hours before Wednesday's nonwaiver trading deadline.	0.5	0.333333333333	0.51724137931
7898	captured_moments_24207_24220	Call me Emil.	0.583333333333	0.541666666667	0.747126436782
2138	Fermentation_HR5034_13147_13169	Do you work for FedEx?	0.5	0.375	0.448275862069
9705	marine1_1903_2210	Your nickel a day can, when it joins the stream of other member donations, help stop water pollution at its source ... protect sea turtle nesting beaches from development ... and defend seals, dolphins, and other ocean wildlife from the threat of entanglement and drowning in fishing nets and marine debris.	0.5	0.5	0.586206896552
3108	NYTnewswire4_2666_2712	He was the runner-up last year as a sophomore.	0.5	0.5625	0.51724137931
6097	The_Black_Willow_7951_8011	"""Perhaps you require a rest from writing,"" suggested Arthur."	0.4	0.3125	0.51724137931
4813	SemEval_1143	Steelers' Roethlisberger has concussion	0.2	0.25	0.310344827586
8120	captured_moments_36465_36482	I did not listen.	0.333333333333	0.4375	0.632183908046
2407	Homosexuality_12621_12789	“It’s just the way you are, you can’t explain it, I was just born that way, it’s like asking how the world was made – no one really knows”	0.55	0.5	0.655172413793
7988	captured_moments_28262_28266	"""Oh?"	0.5	0.4375	0.586206896552
3890	Nathans_Bylichka_33594_33762	When the Russian government dammed the river, my parents decided that instead of dying with the river, they would stick with the people of the village they’d protected.	0.45	0.6875	0.655172413793
7554	cable_spool_fort_2055_2090	"""You wanna play robots?"" Roy asked."	0.55	0.375	0.51724137931
2341	HistoryLasVegas_5049_5185	Through 1905, Helen Stewart expanded the ranch to 2000 acres (810 hectares), making quite a bit of money in the process.	0.7	0.5625	0.51724137931
7221	appalachian1_696_721	You name it—we’ve got it!	0.875	0.75	0.689655172414
1533	Ant_Robot_32402_32667	Implementations of chemical gradient following robots using two sensors on “antennae” stalks has been successful in with analog robots in the past (Webb, 1998), regardless of the potential problem of airflow causing a disturbed gradient over evaporating pheromones.	0.5	0.4375	0.51724137931
10211	wsj_0187_1629_1706	Waertsilae Marine's bankruptcy proceedings began Tuesday in a Helsinki court.	0.45	0.375	0.51724137931
3947	Nathans_Bylichka_36586_36605	‘What did you say?’	0.5	0.4375	0.586206896552
3500	Nathans_Bylichka_12638_12653	“Nice, my man,”	0.7	0.5	0.51724137931
887	20020731-nyt_26315_26357	Most bidders dropped out after that price.	0.333333333333	0.333333333333	0.51724137931
1302	A_defense_of_Michael_Moore_26583_26671	If Heston makes himself look like a fool, that should hardly be blamed on Michael Moore.	0.5	0.4375	0.51724137931
4312	Nathans_Bylichka_57108_57117	“Nathan.”	0.5	0.333333333333	0.632183908046
7134	anth_essay_4_7138_7324	"Colombia, in contrast, has no unified ""pan-Indian"" sentiments; the indigenous population is a small fraction of the overall population, a fractured entity divided by region and language."	0.5	0.25	0.51724137931
4697	SemEval_1037	China: Cheney shores up the trilateral alliance	0.55	0.375	0.51724137931
1708	Bartok_11803_11928	Example 9 reproduces the chords, and Example 10 rewrites them in a meter that is more consistent with their rhythmic pattern.	0.5	0.375	0.51724137931
9268	hotel-california_29929_29956	“I never thought about it.”	0.5	0.177083333333	0.51724137931
2610	IFAW1_1843_2138	Whether we talk about clubbing baby seals to death for their beautiful pelts, or butchering elephants with hacksaws for their ivory, or trapping animals in steel-jaw leghold traps where the pain is so excruciating they have been known to chew off a leg to escape, we stand guard for all animals.	0.25	0.5	0.586206896552
5523	SemEval_667	City sets up ice storm shelters	0.6	0.375	0.586206896552
729	20020731-nyt_11554_11817	Indonesia is already receiving $400,000 in the current fiscal year for civilian training programs and is to receive a like amount next year; and the United States expects to provide an additional $16 million this year to train police officers in counterterrorism.	0.5	0.4375	0.51724137931
367	114CUL059_1194_1250	And that's from kids many people see as a problem.	0.4	0.5	0.51724137931
244	112C-L014_804_831	These are special children.	0.6	0.4375	0.51724137931
5558	SemEval_70	Iran's president urges higher birth rate	0.4	0.4375	0.448275862069
993	20020731-nyt_40357_40439	President Hosni Mubarak of Egypt describes himself as America's leading Arab ally.	0.5	0.3125	0.51724137931
2540	How_soon-Fans_2842_2859	Want me as a fan?	0.55	0.5625	0.586206896552
3537	Nathans_Bylichka_14404_14464	I remember that he hardly ever moved, just stared at Rachel.	0.5	0.3125	0.448275862069
6235	Uprooted_Bike_5169_5242	On vacation, rent a bike instead of a scooter (or, God forbid, a Segway).	0.5	0.5	0.586206896552
8124	captured_moments_36886_36980	But I was probably only looking at my reflection in the capturador's lens.	0.5	0.4375	0.51724137931
8663	easy_money_15466_15528	I don't really believe I'll make it or I wouldn't say a thing.	0.333333333333	0.4375	0.287356321839
3257	NYTnewswire7_3745_3825	At the same time, about half the world's fisheries are being fished to capacity.	0.3125	0.4375	0.431034482759
7123	anth_essay_4_5384_5572	Pan-Mayanism in particular has sought to organize itself around the Mayan language; despite local dialectical differences, it is seen as the unifying force behind the diverse Mayan people.	0.5	0.3125	0.379310344828
9254	hotel-california_29583_29623	It was a lie, but we needed information.	0.4375	0.4375	0.431034482759
9292	hotel-california_30604_30619	Adrienne asked.	0.541666666667	0.333333333333	0.632183908046
2851	Madame_White_Snake_7985_8080	“I searched everywhere, and now that at last I’ve found you, I’m very happy,”	0.8	0.6875	0.655172413793
9202	hotel-california_26163_26206	“You think that,” he said, “but is it true?	0.45	0.375	0.586206896552
9330	hotel-california_32477_32504	We each had our own theory.	0.45	0.3125	0.586206896552
8597	easy_money_11598_11632	This is what I wanted to show you.	0.5	0.5625	0.655172413793
4739	SemEval_1076	Thailand attacks kill three, injure 70	0.2	0.5	0.51724137931
1450	Acephalous-Internet_390_553	In this case, the something in question was watching the wonderfully named Angel Pagan hit an inside-the-park home run and initiate a triple play in the same game.	0.6	0.5625	0.51724137931
8901	hotel-california_15157_15176	I watched Adrienne.	0.55	0.375	0.655172413793
6290	Uprooted_Farming-on-Sand_2656_2715	That means truckloads of hay, and that means a lot of work.	0.4	0.3125	0.310344827586
4469	Ohio_Steel_18289_18516	Workers from Poland Township would refuse to attend rallies with workers from Campbell, and citizens of Struthers would become suspicious of people from Boardman, even if they were supposed to be working towards the same thing.	0.45	0.5	0.51724137931
3138	NYTnewswire4_893_989	Johnson will be signing plenty of autographs with his own name if he reaches his goal this year.	0.6	0.5	0.51724137931
2001	Fermentation_Eminent-Domain_12251_12269	Johnonwine said...	0.5	0.333333333333	0.632183908046
